125698,125710,125698,125701,12
125702,125712,125701,125712,4
125713,125767,125712,125767,13
125770,125770,125758,125769,16
125770,125790,125716,125734,25
125737,125755,125734,125745,35
125754,125785,125745,125769,13
125770,125795,125731,125768,23
125787,125788,125784,125785,8
125786,125810,125785,125810,11
125811,125811,125811,125811,1
125811,125811,125792,125792,7
125811,125811,125785,125785,16
125790,125791,125778,125779,11
125780,125792,125778,125792,7
125794,125795,125792,125795,8
125793,125797,125793,125797,6
125797,125797,125790,125793,17
125792,125792,125792,125792,1
125793,125793,125792,125792,3
125763,125793,125759,125765,12
125766,125785,125765,125785,12
125785,125786,125778,125784,17
125784,125787,125784,125787,2
125787,125789,125787,125788,6
125793,125793,125786,125793,7
125793,125793,125788,125788,5
125786,125793,125786,125788,7
125806,125808,125806,125808,2
125808,125827,125808,125826,6
125831,125848,125818,125818,24
125828,125831,125825,125826,8
125807,125809,125807,125809,2
125812,125812,125810,125811,5
125811,125811,125808,125808,2
125808,125808,125806,125806,2
125807,125807,125807,125807,1
125808,125808,125808,125808,1
125807,125807,125807,125807,1
125806,125809,125806,125809,2
125809,125809,125809,125809,1
125807,125809,125806,125809,4
125808,125808,125808,125808,1
125806,125806,125806,125806,1
125800,125809,125785,125786,14
125781,125785,125780,125780,5
125778,125790,125776,125789,21
125785,125803,125782,125782,53
125776,125783,125771,125775,25
125774,125782,125765,125770,22
125772,125780,125772,125776,7
125777,125804,125772,125788,27
125786,125788,125786,125788,8
125788,125788,125787,125788,5
125788,125792,125788,125788,7
125785,125788,125785,125786,6
125786,125786,125786,125786,1
125796,125815,125796,125812,21
125812,125813,125810,125810,11
125810,125810,125799,125800,4
125802,125803,125802,125803,6
125802,125807,125800,125800,9
125801,125803,125800,125801,9
125802,125807,125801,125802,21
125802,125802,125802,125802,13
125804,125805,125797,125805,18
125804,125805,125799,125805,8
125804,125805,125799,125799,8
125805,125805,125805,125805,2
125805,125806,125799,125805,10
125804,125804,125804,125804,1
125805,125810,125804,125808,32
125807,125808,125805,125805,10
125805,125805,125805,125805,4
125805,125805,125805,125805,8
125805,125808,125805,125808,5
125808,125808,125803,125805,11
125805,125807,125805,125807,12
125805,125808,125799,125800,8
125802,125809,125779,125782,49
125782,125788,125782,125788,26
125788,125793,125788,125789,11
125790,125792,125787,125791,14
125791,125795,125790,125793,17
125794,125797,125788,125789,38
125790,125791,125785,125785,14
125784,125789,125784,125788,22
125789,125790,125788,125789,13
125788,125790,125787,125789,9
125788,125789,125787,125789,8
125788,125792,125788,125792,13
125792,125796,125792,125796,21
125795,125797,125794,125794,7
125792,125798,125782,125789,33
125789,125792,125787,125787,28
125786,125790,125785,125790,27
125789,125790,125788,125789,8
125789,125796,125789,125794,15
125796,125799,125791,125791,11
125791,125804,125791,125804,17
125803,125806,125801,125803,18
125803,125803,125801,125801,3
125800,125800,125779,125783,20
125783,125783,125783,125783,3
125783,125783,125750,125753,28
125755,125757,125752,125754,21
125752,125772,125752,125759,51
125760,125761,125754,125754,22
125755,125759,125751,125757,26
125756,125757,125748,125748,13
125747,125747,125736,125738,21
