4.627	0.000943396
4.625	0.00037037
4.624	0
4.625	0.000540541
4.624	0
4.625	0.000307692
4.626	0.000610687
4.627	0.000441176
4.624	0.000166667
4.626	0.000695652
4.623	-0.000344828
4.622	-0.000168067
4.623	-0.000327869
4.627	0
4.628	0
4.629	0.000314961
4.631	0.00078125
4.63	0.000472441
4.629	0.00064
4.634	0.00112
4.631	0.000967742
4.629	0.000854701
4.632	0.00125
4.63	0.001008403
4.629	0.000776699
4.626	0
4.623	-0.000808081
4.624	0
4.625	-0.000192308
4.628	0.000970874
4.63	0.001538462
4.629	0.001121495
4.626	-0.000168067
4.627	-0.000162602
4.626	-0.000545455
4.629	-0.000373832
4.631	0.000181818
4.63	0.000183486
4.634	0
4.633	0.000392157
4.632	0.000612245
4.633	0.00019802
4.635	0.001075269
4.634	0.001111111
4.636	0.002325581
4.635	0.002823529
4.636	0.002857143
4.637	0.003636364
4.638	0.003278689
4.637	0.002333333
4.638	0.003050847
4.637	0.005238095
4.638	0.005641026
4.639	0.007222222
4.64	0.006111111
4.641	0.005555556
4.645	0.007692308
4.644	0.005263158
4.643	0.005128205
4.641	0.004615385
4.644	0.006111111
4.643	0.004705882
4.641	0.003783784
4.64	0.002162162
4.645	0.005128205
4.643	0.003684211
4.644	0.003589744
4.642	0.00195122
4.64	0.0015
4.643	0.002631579
4.642	0.002702703
4.643	0.002777778
4.642	0.001666667
4.643	0.001304348
4.644	0.001363636
4.645	0
4.644	0
4.645	0.000784314
4.646	0.001923077
4.647	0.001111111
4.645	0.000727273
4.646	0.001851852
4.644	0.001428571
4.646	0.000350877
4.647	0.001355932
4.648	0.00137931
4.646	0.001333333
4.647	0.002333333
4.646	0.001016949
4.644	0.000689655
4.645	0.000677966
4.644	0.000714286
4.645	0.000869565
4.646	0.000869565
4.645	0
4.646	0.001
4.647	0.001025641
4.649	0.0015
4.648	0.000434783
4.645	0
4.649	0.001153846
4.651	0.002745098
4.65	0.0016
4.652	0.001666667
4.649	0.000333333
4.652	0.002181818
4.646	-0.000363636
4.648	0.000689655
