9328,9328,9328,9328,0
9329,9330,9328,9329,0
9328,9332,9328,9330,0
9330,9331,9329,9331,0
9331,9333,9331,9332,0
9333,9334,9333,9333,0
9334,9334,9332,9332,0
9333,9333,9331,9332,0
9332,9332,9331,9332,0
9333,9333,9330,9331,0
9332,9332,9330,9330,0
9330,9330,9330,9330,0
9330,9330,9329,9329,0
9329,9329,9329,9329,0
9329,9329,9328,9329,0
9329,9330,9329,9330,0
9330,9330,9329,9329,0
9329,9330,9326,9327,0
9327,9327,9325,9327,0
9328,9328,9326,9326,0
9326,9328,9324,9325,0
9324,9328,9324,9327,0
9327,9329,9326,9327,0
9328,9328,9326,9327,0
9327,9327,9324,9325,0
9325,9325,9325,9325,0
9325,9326,9325,9326,0
9326,9328,9325,9326,0
9327,9327,9326,9327,0
9327,9327,9326,9327,0
9327,9327,9326,9326,0
9326,9326,9325,9325,0
9325,9326,9325,9325,0
9325,9325,9324,9325,0
9324,9324,9323,9323,0
9324,9324,9323,9323,0
9324,9324,9323,9324,0
9324,9324,9323,9324,0
9323,9324,9323,9323,0
9323,9324,9322,9322,0
9322,9324,9322,9324,0
9324,9324,9322,9323,0
9322,9323,9321,9321,0
9321,9322,9320,9321,0
9321,9321,9317,9318,0
9318,9319,9317,9318,0
9318,9323,9318,9323,0
9323,9324,9323,9324,0
9324,9324,9323,9324,0
9323,9323,9321,9321,0
9322,9322,9321,9321,0
9321,9322,9321,9321,0
9321,9323,9321,9322,0
9322,9323,9322,9322,0
9322,9323,9322,9322,0
9321,9323,9321,9323,0
9322,9323,9322,9322,0
9322,9322,9322,9322,0
9322,9322,9320,9321,0
9320,9322,9320,9321,0
9321,9321,9321,9321,0
9321,9321,9321,9321,0
9322,9322,9322,9322,0
9322,9322,9322,9322,0
9322,9323,9322,9323,0
9323,9323,9322,9322,0
9322,9323,9322,9323,0
9323,9323,9323,9323,0
9323,9326,9323,9326,0
9326,9328,9326,9328,0
9328,9328,9328,9328,0
9328,9328,9326,9328,0
9328,9329,9328,9329,0
9329,9329,9329,9329,0
9329,9329,9328,9328,0
9328,9329,9328,9328,0
9329,9330,9328,9329,0
9329,9330,9327,9328,0
9328,9329,9327,9329,0
9329,9329,9327,9329,0
9329,9330,9328,9329,0
9329,9333,9328,9333,0
9333,9333,9332,9332,0
9331,9333,9331,9331,0
9332,9334,9331,9334,0
9334,9334,9334,9334,0
9335,9335,9332,9332,0
9333,9334,9332,9333,0
9333,9334,9332,9333,0
9333,9334,9332,9333,0
9333,9333,9332,9332,0
9332,9333,9331,9332,0
9332,9332,9331,9331,0
9331,9332,9331,9331,0
9331,9332,9331,9332,0
9331,9331,9330,9330,0
9330,9330,9329,9330,0
9330,9330,9328,9329,0
9329,9329,9327,9328,0
9328,9329,9328,9329,0
9329,9331,9329,9330,0
9330,9330,9329,9329,0
9329,9329,9329,9329,0
9329,9329,9328,9328,0
9328,9328,9327,9327,0
9326,9327,9325,9327,0
9326,9327,9326,9327,0
9327,9327,9326,9326,0
9326,9326,9325,9326,0
9326,9326,9324,9325,0
9324,9325,9324,9325,0
9325,9326,9325,9326,0
9326,9327,9326,9327,0
9326,9327,9325,9326,0
9326,9326,9326,9326,0
9327,9327,9326,9327,0
9327,9327,9326,9326,0
9327,9327,9326,9327,0
9326,9327,9326,9326,0
9325,9325,9323,9323,0
9322,9327,9322,9327,0
9327,9332,9327,9331,0
9331,9334,9331,9334,0
9334,9334,9332,9332,0
9332,9334,9332,9334,0
9334,9336,9333,9333,0
9333,9333,9332,9332,0
9332,9332,9331,9331,0
9331,9332,9330,9332,0
9332,9332,9330,9332,0
9331,9332,9331,9331,0
9331,9331,9330,9330,0
9329,9330,9329,9330,0
9329,9330,9329,9330,0
9329,9329,9328,9328,0
9327,9327,9327,9327,0
9327,9327,9326,9326,0
9327,9327,9325,9325,0
9325,9325,9323,9324,0
9324,9327,9324,9326,0
9326,9327,9326,9327,0
9327,9331,9327,9331,0
9331,9332,9330,9330,0
9330,9330,9328,9328,0
9328,9329,9327,9327,0
9327,9328,9326,9327,0
9328,9330,9328,9329,0
9328,9329,9328,9329,0
9329,9329,9328,9328,0
9328,9328,9327,9328,0
9328,9329,9328,9328,0
9328,9329,9327,9329,0
9329,9329,9327,9327,0
9327,9329,9327,9328,0
9328,9330,9327,9330,0
