13822,13823,13816,13816,140
13816,13819,13816,13818,97
13818,13819,13818,13818,67
13818,13818,13813,13814,121
13814,13815,13811,13812,120
13812,13815,13810,13815,118
13815,13816,13811,13812,116
13812,13816,13812,13813,142
13814,13816,13810,13810,120
13810,13813,13810,13812,79
13812,13813,13811,13812,90
13812,13812,13808,13810,100
13810,13812,13807,13807,112
13807,13808,13805,13805,111
13805,13807,13805,13806,91
13805,13808,13805,13808,96
13807,13807,13798,13798,138
13798,13799,13797,13798,132
13798,13798,13794,13797,127
13796,13796,13792,13794,116
13794,13794,13792,13794,117
13794,13797,13794,13795,115
13795,13801,13794,13799,127
13799,13806,13799,13805,107
13805,13806,13804,13805,86
13805,13813,13805,13813,93
13813,13814,13806,13807,78
13807,13807,13798,13799,127
13798,13798,13793,13794,120
13794,13795,13793,13794,104
13794,13801,13794,13798,52
13798,13803,13796,13796,120
13796,13797,13783,13783,127
13783,13790,13783,13786,123
13786,13791,13784,13789,117
13789,13793,13789,13791,124
13790,13793,13788,13792,120
13792,13795,13791,13791,103
13789,13792,13787,13790,103
13790,13794,13789,13792,117
13791,13792,13787,13790,130
13790,13791,13787,13787,123
13787,13789,13785,13786,90
13786,13792,13786,13791,124
13791,13791,13787,13790,105
13791,13794,13790,13791,106
13791,13796,13791,13796,109
13795,13797,13792,13792,123
13792,13792,13784,13787,111
13788,13789,13784,13785,99
13786,13792,13786,13790,122
13790,13791,13786,13789,113
13788,13789,13785,13786,104
13785,13788,13782,13787,120
13787,13793,13787,13791,120
13791,13791,13788,13791,109
13791,13793,13790,13790,122
13790,13794,13788,13793,99
13793,13795,13791,13793,116
13793,13794,13792,13793,96
13793,13802,13793,13802,117
13803,13803,13797,13798,130
13798,13801,13795,13797,102
13797,13798,13794,13798,97
13798,13798,13794,13794,53
13794,13796,13789,13790,76
13790,13791,13788,13790,113
13791,13794,13790,13792,73
13792,13795,13790,13795,108
13795,13801,13794,13799,95
13799,13799,13796,13798,78
13798,13801,13798,13799,84
13799,13801,13798,13799,82
13801,13802,13798,13799,79
13799,13809,13799,13806,113
13805,13814,13805,13808,124
13808,13812,13807,13808,102
13808,13810,13804,13804,97
13804,13807,13804,13807,89
13807,13808,13804,13804,100
13804,13807,13804,13805,99
13805,13806,13803,13805,89
13805,13806,13802,13805,91
13805,13805,13803,13803,80
13803,13804,13798,13799,88
13799,13802,13798,13801,112
13801,13805,13799,13805,106
13806,13807,13803,13806,118
13805,13808,13805,13807,91
13807,13808,13806,13806,88
13807,13809,13806,13809,103
